Vpos,Apos,DeltaAV,modality_AV,resp_x,resp_RT,SubId,soundpos_A,modality_A,resp_x_A,resp_RT_A,Relative_response
11.0,22.0,11.0,0.0,8.373042886317222,3.573963832692243,2.0,11.0,1.0,8.168822328114365,3.702916081994772,13.626957113682778
0.0,11.0,11.0,0.0,10.381211708645337,2.896260090987198,2.0,22.0,1.0,5.343771272974813,2.9971469832817093,0.6187882913546634
0.0,11.0,11.0,0.0,6.05854322668482,2.8093142944853753,2.0,0.0,1.0,2.450646698434309,3.535796153359115,4.94145677331518
11.0,22.0,11.0,0.0,8.20285908781484,2.9409755303058773,2.0,11.0,1.0,7.590197413206263,3.2575888512656093,13.79714091218516
11.0,22.0,11.0,0.0,6.8073519400953035,3.94074809725862,2.0,11.0,1.0,11.368277739959156,2.9438782677752897,15.192648059904696
-22.0,-11.0,11.0,0.0,-24.506466984343092,4.006620577070862,2.0,0.0,1.0,-30.19060585432267,2.0249127318384126,13.506466984343092
0.0,11.0,11.0,0.0,0.03403675970047652,2.5704894652590156,2.0,0.0,1.0,-10.245064669843432,3.8987442107172683,10.965963240299523
11.0,22.0,11.0,0.0,5.105513955071477,4.046104737208225,2.0,11.0,1.0,15.010211027910143,2.9357914058491588,16.894486044928524
-22.0,-11.0,11.0,0.0,-15.214431586113003,2.989152185153216,2.0,0.0,1.0,-24.472430224642615,3.5825135802151635,4.214431586113003
0.0,11.0,11.0,0.0,-0.0,0.47326138883363456,2.0,0.0,1.0,-4.5609257998638535,1.68514326994773,11.0
11.0,22.0,11.0,0.0,11.980939414567734,3.797570861876011,2.0,11.0,1.0,11.300204220558204,2.3532592203700915,10.019060585432266
0.0,11.0,11.0,0.0,2.9952348536419335,2.0631423216545954,2.0,0.0,1.0,-5.4458815520762425,2.082192158792168,8.004765146358066
-22.0,-11.0,11.0,0.0,-15.316541865214433,3.0615772363962606,2.0,0.0,1.0,-11.232130701157251,5.703617307008244,4.3165418652144325
11.0,22.0,11.0,0.0,9.530292716133424,5.011952901724726,2.0,11.0,1.0,14.601769911504425,2.310586828389205,12.469707283866576
11.0,22.0,11.0,0.0,5.207624234172907,2.388795541948639,2.0,11.0,1.0,7.930565010211028,1.8062418642221019,16.792375765827092
-22.0,-11.0,11.0,0.0,-17.256637168141594,1.9794636687729508,2.0,0.0,1.0,-19.707283866575903,3.322752407286316,6.256637168141594
-22.0,-11.0,11.0,0.0,-21.238938053097346,4.317430026596412,2.0,0.0,1.0,-10.449285228046291,1.9282363968668506,10.238938053097346
0.0,11.0,11.0,0.0,3.02927161334241,1.2591988457133994,2.0,0.0,1.0,-2.825051055139551,2.7673418442718685,7.970728386657591
-11.0,0.0,11.0,0.0,-10.65350578624915,4.090239564888179,2.0,11.0,1.0,4.731109598366236,1.7943117378745228,10.65350578624915
0.0,11.0,11.0,0.0,3.948264125255276,1.1385769303888083,2.0,0.0,1.0,-5.207624234172907,1.1898138257674873,7.051735874744724
0.0,11.0,11.0,0.0,1.4635806671204903,1.192203957005404,2.0,0.0,1.0,-4.697072838665759,0.9594444347312674,9.53641933287951
11.0,22.0,11.0,0.0,6.1946902654867255,3.9655087795108557,2.0,11.0,1.0,10.415248468345814,2.2851672642864287,15.805309734513274
-22.0,-11.0,11.0,0.0,-21.953710006807352,2.911997554358095,2.0,0.0,1.0,-20.7283866575902,2.4674052303889766,10.953710006807352
0.0,11.0,11.0,0.0,2.825051055139551,1.0635211628396064,2.0,22.0,1.0,6.535057862491491,2.388638359727338,8.17494894486045
-22.0,-11.0,11.0,0.0,-15.963240299523486,5.860449181636795,2.0,0.0,1.0,-15.350578624914908,3.3078107988694683,4.963240299523486
0.0,11.0,11.0,0.0,-0.0,1.3991596207488328,2.0,22.0,1.0,18.413886997957796,2.6157797422492877,11.0
11.0,22.0,11.0,0.0,7.113682777399592,2.913762485492043,2.0,11.0,1.0,9.223961878829137,1.2615848068380728,14.886317222600407
-22.0,-11.0,11.0,0.0,-13.206262763784888,6.697907424182631,2.0,0.0,1.0,16.98434309053778,2.7302667413605377,2.2062627637848884
-11.0,0.0,11.0,0.0,-6.977535738597686,1.5884839362697676,2.0,11.0,1.0,6.73927842069435,1.3560724603012204,6.977535738597686
0.0,11.0,11.0,0.0,0.9189925119128659,3.4048441619379446,2.0,22.0,1.0,2.9952348536419335,1.1841206235112622,10.081007488087135
-22.0,-11.0,11.0,0.0,-15.554799183117767,2.6341379777295515,2.0,0.0,1.0,-19.43498978897209,1.3585328424815089,4.554799183117767
-11.0,0.0,11.0,0.0,-5.0034036759700475,5.30420523241628,2.0,11.0,1.0,3.7780803267528933,27.67065877292771,5.0034036759700475
-22.0,-11.0,11.0,0.0,-18.413886997957796,0.9670145204290748,2.0,0.0,1.0,-11.538461538461538,1.259429807192646,7.413886997957796
0.0,11.0,11.0,0.0,2.450646698434309,0.7710138120455667,2.0,0.0,1.0,-1.9060585432266848,0.88974344660528,8.549353301565692
-11.0,0.0,11.0,0.0,-6.160653505786249,1.7387396924896166,3.0,11.0,1.0,17.120490129339686,1.2480352104175836,6.160653505786249
0.0,11.0,11.0,0.0,2.5187202178352623,1.6424312415765598,3.0,0.0,1.0,-1.2933968686181077,2.1911245632218197,8.481279782164737
-22.0,-11.0,11.0,0.0,-10.925799863852962,1.6360102077014744,3.0,0.0,1.0,4.697072838665759,0.45738253684248775,-0.07420013614703791
-22.0,-11.0,11.0,0.0,-21.443158611300206,1.5656149401329458,3.0,0.0,1.0,-3.1313818924438395,0.539408550132066,10.443158611300206
0.0,11.0,11.0,0.0,2.756977535738598,1.6215779588092119,3.0,0.0,1.0,3.1313818924438395,1.6485985266044736,8.243022464261403
11.0,22.0,11.0,0.0,7.658270932607216,1.4800900151021779,3.0,11.0,1.0,11.640571817562968,0.7611969504505396,14.341729067392784
-22.0,-11.0,11.0,0.0,-12.389380530973451,1.7345927747664973,3.0,0.0,1.0,4.833219877467665,0.49648905848152936,1.389380530973451
-22.0,-11.0,11.0,0.0,-6.84138869979578,0.9490295147988945,3.0,0.0,1.0,1.8039482641252553,1.3176374727627262,-4.15861130020422
-22.0,-11.0,11.0,0.0,-15.316541865214433,2.275139184901491,3.0,0.0,1.0,4.663036078965282,1.1340435735182837,4.3165418652144325
11.0,22.0,11.0,0.0,14.942137508509191,2.2324705549981445,3.0,11.0,1.0,21.817562968005447,0.961097183288075,7.057862491490809
11.0,22.0,11.0,0.0,11.334240980258679,1.830516271525994,3.0,11.0,1.0,8.373042886317222,1.5492832636227831,10.665759019741321
0.0,11.0,11.0,0.0,2.9271613342409806,0.7844622913980857,3.0,22.0,1.0,4.935330156569095,1.2894626843044534,8.072838665759019
11.0,22.0,11.0,0.0,7.420013614703881,1.224131808266975,3.0,11.0,1.0,16.03131381892444,0.647918441100046,14.57998638529612
-22.0,-11.0,11.0,0.0,-14.840027229407761,1.8128247448476031,3.0,0.0,1.0,6.1946902654867255,0.8271838524378836,3.8400272294077613
0.0,11.0,11.0,0.0,7.896528250510552,1.1296942341141403,3.0,0.0,1.0,6.5010211027910145,0.8704161193454638,3.103471749489448
-22.0,-11.0,11.0,0.0,-25.663716814159294,2.0621578921563923,3.0,0.0,1.0,10.176991150442479,0.8229066919302568,14.663716814159294
0.0,11.0,11.0,0.0,8.373042886317222,1.3081451469333842,3.0,22.0,1.0,21.715452688904016,1.0219712535617873,2.626957113682778
-11.0,0.0,11.0,0.0,-12.729748127978217,1.5511490077478811,3.0,11.0,1.0,11.266167460857726,1.222125555970706,12.729748127978217
-22.0,-11.0,11.0,0.0,-6.671204901293397,1.9256605571135879,3.0,0.0,1.0,-8.339006126616747,5.880093223066069,-4.328795098706603
-22.0,-11.0,11.0,0.0,-16.950306330837304,2.031899219029583,3.0,0.0,1.0,3.5398230088495577,0.9425481713842601,5.950306330837304
0.0,11.0,11.0,0.0,4.458815520762424,0.8868854168104008,3.0,0.0,1.0,-9.76855003403676,0.818798590451479,6.541184479237576
11.0,22.0,11.0,0.0,5.1395507147719535,0.6983448578976095,3.0,11.0,1.0,11.061946902654867,1.6730921916896477,16.860449285228047
-11.0,0.0,11.0,0.0,-7.045609257998639,1.0678285864414647,3.0,11.0,1.0,9.87066031313819,0.5127148726023734,7.045609257998639
11.0,22.0,11.0,0.0,11.334240980258679,1.1716583982342854,3.0,11.0,1.0,3.8121170864533696,0.9178328369744122,10.665759019741321
0.0,11.0,11.0,0.0,4.39074200136147,1.2210063020465896,3.0,22.0,1.0,17.256637168141594,0.6659949218155816,6.60925799863853
0.0,11.0,11.0,0.0,3.2675289312457454,0.9421298545785248,3.0,0.0,1.0,5.411844792375766,0.5760468746302649,7.732471068754254
0.0,11.0,11.0,0.0,3.4717494894486047,1.0265207691118121,3.0,0.0,1.0,6.262763784887679,1.3986876273993403,7.528250510551395
0.0,11.0,11.0,0.0,-1.5997277059223962,1.2205578305292875,3.0,22.0,1.0,7.896528250510552,0.4722898832987994,12.599727705922396
-22.0,-11.0,11.0,0.0,-8.10074880871341,0.9064818244660273,3.0,0.0,1.0,2.4846834581347856,0.5243658282561228,-2.8992511912865897
11.0,22.0,11.0,0.0,15.214431586113003,1.200981312082149,3.0,11.0,1.0,11.878829135466304,0.9009471475146711,6.785568413886997
-11.0,0.0,11.0,0.0,-4.118447923757659,3.1217045123921707,3.0,11.0,1.0,6.5010211027910145,1.6547173714498058,4.118447923757659
11.0,22.0,11.0,0.0,23.110959836623554,1.2504973125178367,4.0,11.0,1.0,27.5357385976855,1.5481184567906894,-1.1109598366235538
0.0,11.0,11.0,0.0,5.650102110279102,1.0649879461270757,4.0,0.0,1.0,1.191286589516678,2.055553363461513,5.349897889720898
-11.0,0.0,11.0,0.0,-11.640571817562968,3.8411114906775765,4.0,11.0,1.0,26.038121170864535,1.311542366631329,11.640571817562968
11.0,22.0,11.0,0.0,13.37644656228727,2.344057191396132,4.0,11.0,1.0,18.924438393464943,2.7001291200285777,8.62355343771273
-22.0,-11.0,11.0,0.0,-17.869298842750172,1.8893693329300731,4.0,0.0,1.0,-3.0633083730428865,2.147120142588392,6.869298842750172
-22.0,-11.0,11.0,0.0,-12.219196732471069,1.992381758929696,4.0,0.0,1.0,-18.277739959155888,3.330515469540842,1.2191967324710689
0.0,11.0,11.0,0.0,-2.314499659632403,1.3826873322832398,4.0,22.0,1.0,5.6160653505786255,0.777438162767794,13.314499659632403
-22.0,-11.0,11.0,0.0,-11.742682096664398,1.546511915163137,4.0,0.0,1.0,-2.9952348536419335,1.4302265935693868,0.7426820966643977
11.0,22.0,11.0,0.0,9.734513274336283,0.9473674756009132,4.0,11.0,1.0,7.9986385296119815,0.9179675708292052,12.265486725663717
0.0,11.0,11.0,0.0,3.02927161334241,0.9552150850649923,4.0,0.0,1.0,-2.178352620830497,2.85183791507734,7.970728386657591
11.0,22.0,11.0,0.0,4.084411164057182,1.7963131024152972,4.0,11.0,1.0,10.176991150442479,1.1463807099498808,17.915588835942817
-22.0,-11.0,11.0,0.0,-19.23076923076923,1.2821771077578887,4.0,0.0,1.0,5.820285908781484,0.801016278739553,8.23076923076923
0.0,11.0,11.0,0.0,0.2042205582028591,2.5903662035707384,4.0,0.0,1.0,0.8509189925119129,2.2222224361030385,10.79577944179714
0.0,11.0,11.0,0.0,2.042205582028591,0.9823383072507568,4.0,0.0,1.0,-12.661674608577265,0.9094520660000853,8.957794417971408
-22.0,-11.0,11.0,0.0,-21.647379169503065,2.2903301141341217,4.0,0.0,1.0,-4.867256637168142,1.0510680069564842,10.647379169503065
0.0,11.0,11.0,0.0,10.55139550714772,0.9520000769407488,4.0,0.0,1.0,4.5609257998638535,1.1529185132239945,0.44860449285227944
0.0,11.0,11.0,0.0,5.582028590878148,0.9864967735484242,4.0,0.0,1.0,6.569094622191968,0.9066447884542868,5.417971409121852
-11.0,0.0,11.0,0.0,-5.684138869979578,2.2869255162077025,4.0,11.0,1.0,7.454050374404357,2.30821764661232,5.684138869979578
0.0,11.0,11.0,0.0,7.6923076923076925,0.8184880608459935,4.0,22.0,1.0,21.00068073519401,0.9393934727995656,3.3076923076923075
0.0,11.0,11.0,0.0,2.0081688223281144,1.271604344190564,4.0,0.0,1.0,3.8121170864533696,1.9164364160387777,8.991831177671886
11.0,22.0,11.0,0.0,8.10074880871341,0.6457431297749281,4.0,11.0,1.0,6.330837304288632,1.0131141019519418,13.89925119128659
0.0,11.0,11.0,0.0,1.974132062627638,0.8293912432272919,4.0,0.0,1.0,-4.118447923757659,1.1413564177346416,9.025867937372363
-22.0,-11.0,11.0,0.0,-18.515997277059224,0.9617249791626818,4.0,0.0,1.0,-4.799183117767189,0.9696091593359597,7.515997277059224
-11.0,0.0,11.0,0.0,-4.799183117767189,0.8153006411157548,4.0,11.0,1.0,8.713410483321988,0.7231830568634905,4.799183117767189
0.0,11.0,11.0,0.0,2.450646698434309,0.9504923401982524,4.0,0.0,1.0,1.4976174268209668,1.0024220027262345,8.549353301565692
0.0,11.0,11.0,0.0,4.356705241660994,0.6731371029745787,4.0,0.0,1.0,4.288631722260041,1.257104728370905,6.643294758339006
-22.0,-11.0,11.0,0.0,-22.021783526208306,1.1682781806448475,4.0,0.0,1.0,-9.97277059223962,1.7370128526818007,11.021783526208306
-22.0,-11.0,11.0,0.0,-20.93260721579306,1.2718253720086068,4.0,0.0,1.0,-5.990469707283867,0.8954006008571014,9.932607215793059
0.0,11.0,11.0,0.0,1.5316541865214433,0.8680727113969624,4.0,22.0,1.0,26.310415248468345,0.8685956073459238,9.468345813478557
11.0,22.0,11.0,0.0,7.930565010211028,0.814285003929399,4.0,11.0,1.0,4.424778761061947,0.8681201890576631,14.069434989788972
0.0,11.0,11.0,0.0,3.6419332879509874,0.8148730213288218,4.0,0.0,1.0,-3.880190605854323,0.8777389081078582,7.358066712049013
11.0,22.0,11.0,0.0,7.420013614703881,0.6014050823287107,4.0,11.0,1.0,11.538461538461538,1.291842342063319,14.57998638529612
11.0,22.0,11.0,0.0,6.84138869979578,0.6178060505189933,4.0,11.0,1.0,14.601769911504425,1.0804579670075327,15.158611300204221
0.0,11.0,11.0,0.0,-3.573859768550034,0.7620188274886459,4.0,0.0,1.0,-8.066712049012935,0.6842205722350627,14.573859768550033
0.0,11.0,11.0,0.0,-7.079646017699115,3.46849199058488,5.0,22.0,1.0,10.211027910142954,2.8128581076161936,18.079646017699115
-22.0,-11.0,11.0,0.0,-13.138189244383936,2.069057231536135,5.0,0.0,1.0,-6.705241660993874,2.2662525202613324,2.138189244383936
11.0,22.0,11.0,0.0,17.9714091218516,2.8048895582323894,5.0,11.0,1.0,16.065350578624916,1.1457035115454346,4.0285908781484
-11.0,0.0,11.0,0.0,-6.296800544588155,2.9661051149014384,5.0,11.0,1.0,10.211027910142954,1.1387736967299134,6.296800544588155
0.0,11.0,11.0,0.0,-6.875425459496256,3.2105156619800255,5.0,0.0,1.0,-12.11708645336964,1.0551648807013407,17.875425459496256
0.0,11.0,11.0,0.0,4.935330156569095,2.124337598332204,5.0,0.0,1.0,9.462219196732471,2.9175537452101707,6.064669843430905
-22.0,-11.0,11.0,0.0,-13.036078965282506,2.503166407579556,5.0,0.0,1.0,2.893124574540504,2.8098888284293935,2.036078965282506
11.0,22.0,11.0,0.0,23.315180394826413,1.1277608022792265,5.0,11.0,1.0,13.648740639891082,2.4569664656883106,-1.3151803948264131
11.0,22.0,11.0,0.0,14.840027229407761,2.8003179079387337,5.0,11.0,1.0,13.58066712049013,1.4726340962806717,7.159972770592239
0.0,11.0,11.0,0.0,5.990469707283867,2.478805872495286,5.0,0.0,1.0,7.488087134104833,1.4572426702361554,5.009530292716133
-22.0,-11.0,11.0,0.0,-16.541865214431585,3.2333466463023797,5.0,0.0,1.0,-8.713410483321988,2.951876891660504,5.541865214431585
11.0,22.0,11.0,0.0,15.520762423417292,2.3367222123779356,5.0,11.0,1.0,7.896528250510552,2.6778117285575718,6.479237576582708
-22.0,-11.0,11.0,0.0,-19.80939414567733,1.7952098882524297,5.0,0.0,1.0,7.760381211708646,1.2569051939062774,8.80939414567733
0.0,11.0,11.0,0.0,10.381211708645337,1.2431132519850507,5.0,0.0,1.0,-9.08781484002723,1.0985459964722395,0.6187882913546634
0.0,11.0,11.0,0.0,0.03403675970047652,1.3496415917761624,5.0,0.0,1.0,-7.658270932607216,1.3337028892710805,10.965963240299523
0.0,11.0,11.0,0.0,-13.308373042886318,1.4098686183569953,5.0,0.0,1.0,-20.456092579986386,1.3226540657924488,24.308373042886316
-11.0,0.0,11.0,0.0,-8.645336963921036,0.9199436684139073,5.0,11.0,1.0,9.394145677331519,2.080615156562999,8.645336963921036
11.0,22.0,11.0,0.0,8.917631041524848,2.57124393095728,5.0,11.0,1.0,4.628999319264806,1.6296372930519283,13.082368958475152
0.0,11.0,11.0,0.0,9.18992511912866,1.511122445925139,5.0,0.0,1.0,9.836623553437713,1.8218875259626657,1.8100748808713405
-22.0,-11.0,11.0,0.0,-12.627637848876788,0.8476284423377365,5.0,0.0,1.0,-11.061946902654867,1.5661651035770774,1.6276378488767875
0.0,11.0,11.0,0.0,9.155888359428182,0.7060237292898819,5.0,22.0,1.0,15.04424778761062,1.311384535394609,1.8441116405718176
-22.0,-11.0,11.0,0.0,-17.56296800544588,1.1451013792539015,5.0,0.0,1.0,-13.58066712049013,1.4442591317929327,6.562968005445882
11.0,22.0,11.0,0.0,11.334240980258679,1.4411531940568238,5.0,11.0,1.0,10.993873383253915,1.3918168387608603,10.665759019741321
-22.0,-11.0,11.0,0.0,-12.729748127978217,1.0920999405207112,5.0,0.0,1.0,-13.78488767869299,1.434796960791573,1.7297481279782172
11.0,22.0,11.0,0.0,14.601769911504425,1.699175396352075,5.0,11.0,1.0,9.734513274336283,1.2520198059501126,7.398230088495575
-22.0,-11.0,11.0,0.0,-22.838665759019744,2.0889917571330443,5.0,0.0,1.0,-8.611300204220559,2.4712963809724897,11.838665759019744
-22.0,-11.0,11.0,0.0,-13.921034717494894,0.7609213875839487,5.0,0.0,1.0,-11.538461538461538,1.1015720561845228,2.9210347174948943
0.0,11.0,11.0,0.0,-8.577263444520081,1.4828408326720819,5.0,0.0,1.0,-9.18992511912866,0.701802707859315,19.57726344452008
-11.0,0.0,11.0,0.0,-9.802586793737236,0.8293129692319781,5.0,11.0,1.0,9.019741320626277,0.6740876188268885,9.802586793737236
11.0,22.0,11.0,0.0,10.619469026548673,0.7002397943288088,5.0,11.0,1.0,4.4928522804629,1.0226009741891176,11.380530973451327
0.0,11.0,11.0,0.0,-0.0,1.104347254266031,5.0,0.0,1.0,8.78148400272294,1.882253777817823,11.0
11.0,22.0,11.0,0.0,8.339006126616747,0.9679346091579646,5.0,11.0,1.0,8.168822328114365,1.3255027259001508,13.660993873383253
0.0,11.0,11.0,0.0,9.700476514635808,1.131167966639623,5.0,22.0,1.0,19.094622191967325,1.0579327003797516,1.2995234853641922
11.0,22.0,11.0,0.0,10.381211708645337,1.3639281996292993,5.0,11.0,1.0,7.351940095302927,1.468923780717887,11.618788291354663
0.0,11.0,11.0,0.0,-0.6466984343090538,0.6576504007680342,5.0,0.0,1.0,-0.0,1.0831067718099803,11.646698434309053
-22.0,-11.0,11.0,0.0,-13.989108236895849,1.1658738217083737,5.0,0.0,1.0,7.828454731109598,1.3923159958794713,2.9891082368958486
-11.0,0.0,11.0,0.0,-8.543226684819606,1.3386251686606556,5.0,11.0,1.0,9.632402995234854,1.5366407303372398,8.543226684819606
11.0,22.0,11.0,0.0,18.788291354663038,1.0341162336990237,6.0,11.0,1.0,21.238938053097346,1.268226372078061,3.2117086453369623
0.0,11.0,11.0,0.0,-18.243703199455414,1.2314029491972178,6.0,0.0,1.0,-13.989108236895849,1.1915794506203383,29.243703199455414
-11.0,0.0,11.0,0.0,-23.859768550034037,1.6081635926384479,6.0,11.0,1.0,22.260040844111643,1.758509008679539,23.859768550034037
11.0,22.0,11.0,0.0,17.59700476514636,1.477655180497095,6.0,11.0,1.0,20.31994554118448,1.4168022826779634,4.402995234853641
-22.0,-11.0,11.0,0.0,-23.315180394826413,1.5052984117064625,6.0,0.0,1.0,-20.285908781484004,1.83289913716726,12.315180394826413
-22.0,-11.0,11.0,0.0,-21.78352620830497,1.6092372937127948,6.0,0.0,1.0,-23.34921715452689,1.7476950073614717,10.78352620830497
0.0,11.0,11.0,0.0,15.418652144315862,0.9162612620275468,6.0,22.0,1.0,17.9714091218516,1.3606320302933455,-4.418652144315862
-22.0,-11.0,11.0,0.0,-25.39142273655548,1.1799060392659158,6.0,0.0,1.0,-22.97481279782165,1.6102048116736114,14.39142273655548
11.0,22.0,11.0,0.0,20.183798502382572,1.2303799334913492,6.0,11.0,1.0,17.903335602450646,1.3188398126512766,1.8162014976174277
0.0,11.0,11.0,0.0,17.256637168141594,1.2220254680141807,6.0,0.0,1.0,-20.047651463580667,1.6851053249556571,-6.256637168141594
11.0,22.0,11.0,0.0,19.53710006807352,1.2962160620372742,6.0,11.0,1.0,22.328114363512594,1.4462615347001702,2.4628999319264793
-22.0,-11.0,11.0,0.0,-20.38801906058543,1.1490000016056001,6.0,0.0,1.0,-15.14635806671205,1.3518194693606347,9.388019060585432
0.0,11.0,11.0,0.0,24.91490810074881,0.9584272059146315,6.0,0.0,1.0,21.953710006807352,1.2390266435686499,-13.91490810074881
0.0,11.0,11.0,0.0,22.19196732471069,0.8157083715777844,6.0,0.0,1.0,22.260040844111643,1.3101844410412014,-11.191967324710689
-22.0,-11.0,11.0,0.0,-22.600408441116407,1.1569573229644448,6.0,0.0,1.0,-12.933968686181077,0.9177936997730285,11.600408441116407
0.0,11.0,11.0,0.0,22.94077603812117,1.0855409647338092,6.0,0.0,1.0,-19.74132062627638,1.3207411649636924,-11.940776038121172
0.0,11.0,11.0,0.0,21.10279101429544,1.1198570537380874,6.0,0.0,1.0,-15.861130020422056,1.9567308416590095,-10.102791014295441
-11.0,0.0,11.0,0.0,-20.047651463580667,1.3870709966868162,6.0,11.0,1.0,20.7283866575902,1.1754765007644892,20.047651463580667
0.0,11.0,11.0,0.0,19.979577944179713,1.0186166996136308,6.0,22.0,1.0,21.919673247106875,1.2061194865964353,-8.979577944179713
0.0,11.0,11.0,0.0,20.864533696392105,0.771846063202247,6.0,0.0,1.0,-20.864533696392105,1.0666284922044724,-9.864533696392105
